,image_path,image_id,label
928,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM104_1.jpg,PM104_1,Powdery Mildew
929,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM104_2.jpg,PM104_2,Powdery Mildew
930,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM105_1.jpg,PM105_1,Powdery Mildew
931,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM105_2.jpg,PM105_2,Powdery Mildew
932,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM105_3.jpg,PM105_3,Powdery Mildew
933,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM106_1.jpg,PM106_1,Powdery Mildew
934,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM106_2.jpg,PM106_2,Powdery Mildew
935,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM108.jpg,PM108,Powdery Mildew
936,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM109_1.jpg,PM109_1,Powdery Mildew
937,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM109_2.jpg,PM109_2,Powdery Mildew
938,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM109_3.jpg,PM109_3,Powdery Mildew
939,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM110_1.jpg,PM110_1,Powdery Mildew
940,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM110_2.jpg,PM110_2,Powdery Mildew
941,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM111_1.jpg,PM111_1,Powdery Mildew
942,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM111_2.jpg,PM111_2,Powdery Mildew
943,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1006.jpg,PM1006,Powdery Mildew
944,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1007_1.jpg,PM1007_1,Powdery Mildew
945,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1007_2.jpg,PM1007_2,Powdery Mildew
946,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1008.jpg,PM1008,Powdery Mildew
947,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1009.jpg,PM1009,Powdery Mildew
948,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1011.jpg,PM1011,Powdery Mildew
949,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1012.jpg,PM1012,Powdery Mildew
950,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1013.jpg,PM1013,Powdery Mildew
951,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1014.jpg,PM1014,Powdery Mildew
952,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1015.jpg,PM1015,Powdery Mildew
953,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1018.jpg,PM1018,Powdery Mildew
954,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1020.jpg,PM1020,Powdery Mildew
955,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Powdery Mildew/PM1024.jpg,PM1024,Powdery Mildew
956,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S31.jpg,S31,Septoria
957,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S50.jpg,S50,Septoria
958,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S44.jpg,S44,Septoria
959,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S37.jpg,S37,Septoria
960,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S28.jpg,S28,Septoria
961,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S26.jpg,S26,Septoria
962,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S51.jpg,S51,Septoria
963,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S10009.jpg,S10009,Septoria
964,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S24.jpg,S24,Septoria
965,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S10008.jpg,S10008,Septoria
966,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S10013.jpg,S10013,Septoria
967,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S36.jpeg,S36,Septoria
968,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S10012.jpg,S10012,Septoria
969,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S34.jpg,S34,Septoria
970,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S33.jpg,S33,Septoria
971,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S2.jpg,S2,Septoria
972,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S27.jpg,S27,Septoria
973,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S10006.jpg,S10006,Septoria
974,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S19.jpg,S19,Septoria
975,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S10.jpg,S10,Septoria
976,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S20.jpg,S20,Septoria
977,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S11.jpg,S11,Septoria
978,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S10005.jpg,S10005,Septoria
979,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S17.jpg,S17,Septoria
980,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S18.jpg,S18,Septoria
981,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S15.jpg,S15,Septoria
982,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S71.jpg,S71,Septoria
983,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S4.jpg,S4,Septoria
984,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S10004.jpg,S10004,Septoria
985,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S83.jpg,S83,Septoria
986,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S90.jpg,S90,Septoria
987,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S10002.jpg,S10002,Septoria
988,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S14.jpg,S14,Septoria
989,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S62.jpg,S62,Septoria
990,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S115.jpg,S115,Septoria
991,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S91.jpg,S91,Septoria
992,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S41.jpg,S41,Septoria
993,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S114.jpg,S114,Septoria
994,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S92.jpg,S92,Septoria
995,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S87.jpg,S87,Septoria
996,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S75.jpg,S75,Septoria
997,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S116.jpg,S116,Septoria
998,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S69.jpg,S69,Septoria
999,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S96.jpg,S96,Septoria
1000,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S55.jpg,S55,Septoria
1001,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S84.jpg,S84,Septoria
1002,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S80.jpg,S80,Septoria
1003,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S85.jpg,S85,Septoria
1004,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S110.jpg,S110,Septoria
1005,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S46.jpg,S46,Septoria
1006,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S22.jpg,S22,Septoria
1007,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S68.jpg,S68,Septoria
1008,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S93.jpg,S93,Septoria
1009,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S89.jpg,S89,Septoria
1010,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S67.jpg,S67,Septoria
1011,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S76.jpg,S76,Septoria
1012,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S66.jpg,S66,Septoria
1013,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S1.jpg,S1,Septoria
1014,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S4_1.jpeg,S4_1,Septoria
1015,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S4_2.jpeg,S4_2,Septoria
1016,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S7_1.jpg,S7_1,Septoria
1017,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S23_1.jpg,S23_1,Septoria
1018,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S25_1.jpg,S25_1,Septoria
1019,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S25_2.jpg,S25_2,Septoria
1020,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S25_3.jpg,S25_3,Septoria
1021,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S29_1.jpeg,S29_1,Septoria
1022,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S30_1.jpg,S30_1,Septoria
1023,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S30_2.jpg,S30_2,Septoria
1024,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S35_1.jpg,S35_1,Septoria
1025,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S42_1.jpg,S42_1,Septoria
1026,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S45_1.jpg,S45_1,Septoria
1027,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S48_1.jpg,S48_1,Septoria
1028,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S48_2.jpg,S48_2,Septoria
1029,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S49_1.jpg,S49_1,Septoria
1030,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S53_1.jpg,S53_1,Septoria
1031,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S54_1.jpg,S54_1,Septoria
1032,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S54_2.jpg,S54_2,Septoria
1033,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S56_1.jpg,S56_1,Septoria
1034,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S56_2.jpg,S56_2,Septoria
1035,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S57_1.jpg,S57_1,Septoria
1036,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S57_2.jpg,S57_2,Septoria
1037,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S58_1.jpg,S58_1,Septoria
1038,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S59_1.jpg,S59_1,Septoria
1039,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S63_1.jpg,S63_1,Septoria
1040,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S64_1.jpg,S64_1,Septoria
1041,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S64_2.jpg,S64_2,Septoria
1042,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S65_1.jpg,S65_1,Septoria
1043,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S70_1.jpg,S70_1,Septoria
1044,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S72_1.jpg,S72_1,Septoria
1045,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S74_1.jpg,S74_1,Septoria
1046,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S74_2.jpg,S74_2,Septoria
1047,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S77_1.jpg,S77_1,Septoria
1048,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S78_1.jpg,S78_1,Septoria
1049,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S79_1.jpg,S79_1,Septoria
1050,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S79_2.jpg,S79_2,Septoria
1051,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S81.jpg,S81,Septoria
1052,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S82_1.jpg,S82_1,Septoria
1053,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S86_1.jpg,S86_1,Septoria
1054,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S86_2.jpg,S86_2,Septoria
1055,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S88_1.jpg,S88_1,Septoria
1056,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S88_2.jpg,S88_2,Septoria
1057,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S94_1.jpg,S94_1,Septoria
1058,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S94_2.jpg,S94_2,Septoria
1059,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S95.jpg,S95,Septoria
1060,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S97.jpg,S97,Septoria
1061,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S98.jpg,S98,Septoria
1062,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S99.jpg,S99,Septoria
1063,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S100_1.jpg,S100_1,Septoria
1064,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S101_1.jpg,S101_1,Septoria
1065,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S101_2.jpg,S101_2,Septoria
1066,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S102.jpg,S102,Septoria
1067,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S103.jpg,S103,Septoria
1068,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S104_1.jpg,S104_1,Septoria
1069,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S104_2.jpg,S104_2,Septoria
1070,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S105_1.jpg,S105_1,Septoria
1071,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S105_2.jpg,S105_2,Septoria
1072,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S106.jpg,S106,Septoria
1073,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S107_1.jpg,S107_1,Septoria
1074,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S108.jpg,S108,Septoria
1075,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S109.jpg,S109,Septoria
1076,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S111_1.jpg,S111_1,Septoria
1077,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S111_2.jpg,S111_2,Septoria
1078,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S111_3.jpg,S111_3,Septoria
1079,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S111_4.jpg,S111_4,Septoria
1080,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S112_1.jpg,S112_1,Septoria
1081,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S112_2.jpg,S112_2,Septoria
1082,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S113_1.jpg,S113_1,Septoria
1083,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S113_2.jpg,S113_2,Septoria
1084,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S113_3.jpg,S113_3,Septoria
1085,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S113_4.jpg,S113_4,Septoria
1086,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S113_5.jpg,S113_5,Septoria
1087,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S117.jpg,S117,Septoria
1088,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S118_1.jpg,S118_1,Septoria
1089,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S118_2.jpg,S118_2,Septoria
1090,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S119_1.jpg,S119_1,Septoria
1091,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S119_2.jpg,S119_2,Septoria
1092,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S120.jpg,S120,Septoria
1093,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S121.jpg,S121,Septoria
1094,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S1000_1.jpeg,S1000_1,Septoria
1095,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S1000_2.jpeg,S1000_2,Septoria
1096,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S10001_1.jpg,S10001_1,Septoria
1097,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S10001_2.jpg,S10001_2,Septoria
1098,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S10007_1.jpg,S10007_1,Septoria
1099,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Septoria/S10011_1.jpg,S10011_1,Septoria
1100,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM81.jpg,SM81,Spider Mites
1101,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM1005.jpg,SM1005,Spider Mites
1102,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM1006.jpg,SM1006,Spider Mites
1103,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM6.jpg,SM6,Spider Mites
1104,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM88.jpg,SM88,Spider Mites
1105,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM131.jpg,SM131,Spider Mites
1106,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM1001.jpg,SM1001,Spider Mites
1107,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM455.jpg,SM455,Spider Mites
1108,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM74.jpg,SM74,Spider Mites
1109,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM1007.jpg,SM1007,Spider Mites
1110,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM1003.jpg,SM1003,Spider Mites
1111,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM22.jpg,SM22,Spider Mites
1112,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM1004.jpg,SM1004,Spider Mites
1113,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM1009.jpg,SM1009,Spider Mites
1114,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM160.jpg,SM160,Spider Mites
1115,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM197.jpg,SM197,Spider Mites
1116,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM169.jpg,SM169,Spider Mites
1117,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM195.jpg,SM195,Spider Mites
1118,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM170.jpg,SM170,Spider Mites
1119,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM198.jpg,SM198,Spider Mites
1120,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM154.jpg,SM154,Spider Mites
1121,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM150.jpg,SM150,Spider Mites
1122,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM200.jpg,SM200,Spider Mites
1123,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM192.jpg,SM192,Spider Mites
1124,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM162.jpg,SM162,Spider Mites
1125,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM199.jpg,SM199,Spider Mites
1126,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM159.jpg,SM159,Spider Mites
1127,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM193.jpg,SM193,Spider Mites
1128,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM156.jpg,SM156,Spider Mites
1129,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM186.jpg,SM186,Spider Mites
1130,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM179.jpg,SM179,Spider Mites
1131,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM196.jpg,SM196,Spider Mites
1132,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM189.jpg,SM189,Spider Mites
1133,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM158.jpg,SM158,Spider Mites
1134,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM184.jpg,SM184,Spider Mites
1135,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM201.jpg,SM201,Spider Mites
1136,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM83.jpg,SM83,Spider Mites
1137,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM175.jpg,SM175,Spider Mites
1138,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM194.jpg,SM194,Spider Mites
1139,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM19.jpg,SM19,Spider Mites
1140,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM96.jpg,SM96,Spider Mites
1141,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM85.jpg,SM85,Spider Mites
1142,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM118.jpg,SM118,Spider Mites
1143,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM30.jpg,SM30,Spider Mites
1144,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM61.jpg,SM61,Spider Mites
1145,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM102.jpg,SM102,Spider Mites
1146,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM3.jpg,SM3,Spider Mites
1147,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM142.jpg,SM142,Spider Mites
1148,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM146.jpg,SM146,Spider Mites
1149,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM143.jpg,SM143,Spider Mites
1150,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM7.jpg,SM7,Spider Mites
1151,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM116.jpg,SM116,Spider Mites
1152,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM42.jpg,SM42,Spider Mites
1153,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM129.jpg,SM129,Spider Mites
1154,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM10.jpg,SM10,Spider Mites
1155,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM101.jpg,SM101,Spider Mites
1156,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM71.jpg,SM71,Spider Mites
1157,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM53.jpg,SM53,Spider Mites
1158,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM77.jpg,SM77,Spider Mites
1159,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM20.jpg,SM20,Spider Mites
1160,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM87.jpg,SM87,Spider Mites
1161,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM28.jpg,SM28,Spider Mites
1162,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM86.jpg,SM86,Spider Mites
1163,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM89.jpg,SM89,Spider Mites
1164,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM56.jpg,SM56,Spider Mites
1165,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM21.jpg,SM21,Spider Mites
1166,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM112.jpg,SM112,Spider Mites
1167,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM4.jpg,SM4,Spider Mites
1168,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM58.jpg,SM58,Spider Mites
1169,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM78.jpg,SM78,Spider Mites
1170,/gdrive/MyDrive/Final_Project/Project_Code/image_copy4/Spider Mites/SM16.jpg,SM16,Spider Mites
